Open_time,Open,High,Low,Close,Volume
2021-06-10,351.6,354.38,350.83,353.8,20913.2131
2021-06-10,353.8,355.62,352.9,354.47,17774.3385
2021-06-10,354.47,354.64,351.3,353.57,20491.6395
2021-06-10,353.56,353.78,351.37,353.37,14986.8427
2021-06-10,353.37,354.55,350.54,351.93,19338.874
2021-06-10,351.93,351.93,349.39,350.32,19668.2965
2021-06-10,350.26,352.87,349.68,350.93,15572.6617
2021-06-10,351.0,352.84,350.14,350.56,13453.4163
2021-06-10,350.55,351.05,345.65,346.79,36338.6084
2021-06-10,346.74,348.21,344.13,347.67,36886.0216
2021-06-10,347.75,348.57,345.03,348.36,26849.7261
2021-06-10,348.34,352.78,348.34,352.67,29043.2118
2021-06-10,352.69,352.85,349.52,351.18,38714.3972
2021-06-10,351.21,353.84,350.53,353.13,19812.9446
2021-06-10,353.12,354.3,352.48,353.82,11650.3861
2021-06-10,353.83,353.85,351.85,353.5,13106.5565
2021-06-10,353.51,355.74,353.18,355.63,14979.7045
2021-06-10,355.63,356.66,353.91,354.75,13602.6684
2021-06-10,354.76,355.4,353.25,353.76,15635.4848
2021-06-10,353.7,355.71,353.7,354.9,12169.6719
2021-06-10,354.93,356.37,353.99,354.41,13860.7393
2021-06-10,354.4,354.56,353.37,353.42,12971.9123
2021-06-10,353.38,355.44,353.38,354.25,15412.5425
2021-06-10,354.27,354.57,350.85,351.94,14232.8975
2021-06-10,351.96,356.6,347.0,353.54,50001.8525
2021-06-10,353.41,355.27,348.53,348.73,27142.7737
2021-06-10,348.66,349.88,347.12,347.81,22260.6255
2021-06-10,347.75,348.68,345.37,346.0,18365.2925
2021-06-10,346.06,348.14,341.79,344.63,49100.6849
2021-06-10,344.67,345.44,341.22,342.6,23485.9748
2021-06-10,342.61,346.64,342.61,346.52,24792.9761
2021-06-10,346.51,348.0,345.92,346.35,21726.2395
2021-06-10,346.36,348.2,344.21,345.18,18935.2964
2021-06-10,345.19,346.98,343.62,346.04,16446.4458
2021-06-10,346.0,348.5,346.0,347.32,15755.7871
2021-06-10,347.32,350.51,346.71,350.4,21403.6376
2021-06-10,350.39,355.73,350.16,354.11,39367.5043
2021-06-10,354.12,355.86,353.09,353.58,22070.1128
2021-06-10,353.66,354.67,352.52,354.53,21368.2369
2021-06-10,354.54,356.19,354.02,355.5,20377.5145
2021-06-10,355.54,357.75,355.31,355.9,20841.1706
2021-06-10,355.91,356.22,353.94,354.22,15058.6181
2021-06-10,354.21,357.43,354.16,356.27,18710.475
2021-06-10,356.27,359.29,355.5,358.66,28230.4031
2021-06-11,358.66,361.61,358.55,361.59,51536.5295
2021-06-11,361.59,362.29,358.82,359.01,39937.1255
2021-06-11,359.07,360.0,357.64,359.36,27041.7703
2021-06-11,359.36,359.98,356.95,357.04,22474.4709
2021-06-11,357.04,357.72,353.92,355.67,35935.2676
2021-06-11,355.67,356.07,353.65,354.01,23114.45
2021-06-11,354.01,355.33,352.46,353.32,18049.1636
2021-06-11,353.31,354.5,351.0,351.56,16821.6181
2021-06-11,351.57,353.03,350.28,351.46,32477.5289
2021-06-11,351.45,353.96,351.44,353.31,17554.0825
2021-06-11,353.32,356.0,352.51,354.51,22908.4985
2021-06-11,354.51,354.99,352.22,354.23,18307.0928
2021-06-11,354.23,357.0,353.66,354.97,22438.1173
2021-06-11,354.96,356.5,353.84,356.03,13509.3692
2021-06-11,356.03,356.56,353.71,354.41,21986.9549
2021-06-11,354.4,355.33,353.95,354.68,11921.7901
2021-06-11,354.69,357.77,353.34,357.77,25969.1943
2021-06-11,357.76,365.0,356.08,364.64,73404.0676
2021-06-11,364.59,366.28,361.24,361.82,47198.2173
2021-06-11,361.83,361.92,358.64,359.85,29915.8919
2021-06-11,359.86,364.93,359.85,362.19,35389.4438
2021-06-11,362.2,363.45,361.23,362.3,22697.0518
2021-06-11,362.3,364.32,361.02,364.08,22679.9354
2021-06-11,364.0,364.03,360.63,362.04,16529.9427
2021-06-11,362.03,362.91,360.4,361.5,15363.1343
2021-06-11,361.51,362.95,359.02,360.78,21289.5189
2021-06-11,360.78,361.31,359.26,360.42,15741.158
2021-06-11,360.38,360.99,358.61,360.12,16551.4684
2021-06-11,360.13,361.17,357.79,358.68,23873.013
2021-06-11,358.68,359.61,357.01,359.44,19367.3282
2021-06-11,359.4,360.69,358.16,359.12,16266.7597
2021-06-11,359.06,360.83,358.41,360.03,16224.8843
2021-06-11,360.04,363.16,360.03,362.36,31163.0735
2021-06-11,362.36,363.6,361.11,362.85,25107.1318
2021-06-11,362.87,365.07,361.72,364.22,28778.7728
2021-06-11,364.21,365.01,362.68,363.09,20532.0669
2021-06-11,363.12,364.23,361.11,361.65,22120.6164
2021-06-11,361.73,362.33,360.01,360.19,19696.1864
2021-06-11,360.2,361.49,358.2,360.18,20384.5135
2021-06-11,360.18,361.38,359.41,360.11,13320.4648
2021-06-11,360.1,360.32,356.43,357.74,28567.4079
2021-06-11,357.75,358.56,355.1,355.96,28255.4068
2021-06-11,355.88,357.29,355.5,355.95,18350.7489
2021-06-11,355.97,357.2,354.06,355.18,25810.9357
2021-06-11,355.18,357.8,354.09,356.74,22727.6965
2021-06-11,356.75,357.23,353.51,355.08,24219.4905
2021-06-11,355.07,355.07,351.52,352.67,27990.8722
2021-06-11,352.66,354.52,352.16,353.1,15760.0609
2021-06-11,353.13,355.38,352.09,355.29,17883.9
2021-06-11,355.29,357.25,355.29,355.81,20206.1997
2021-06-11,355.81,356.92,354.66,356.08,15408.575
2021-06-11,356.06,357.24,355.47,356.91,14436.332
2021-06-11,356.9,357.02,354.0,354.19,13345.674
2021-06-11,354.18,356.14,353.81,354.37,12725.1509
2021-06-11,354.26,355.96,352.75,353.82,15713.2818
2021-06-11,353.89,357.3,353.44,356.8,18724.6791
2021-06-11,356.81,357.28,355.28,355.66,12441.0449
2021-06-11,355.66,356.79,355.31,356.47,9685.194
2021-06-11,356.47,356.9,355.17,355.57,15939.3064
2021-06-11,355.59,355.85,354.4,354.68,12551.5126
2021-06-11,354.68,356.17,353.12,355.8,16739.0577
2021-06-11,355.8,356.35,354.0,355.94,13335.0929
2021-06-11,355.89,356.71,354.97,354.98,12495.6744
2021-06-11,354.98,355.68,351.56,351.66,19520.9101
2021-06-11,351.65,352.49,350.0,351.55,24991.6555
2021-06-11,351.55,351.85,348.12,348.76,19668.7944
2021-06-11,348.75,348.76,343.78,345.51,33802.9979
2021-06-11,345.52,346.63,343.85,344.02,21529.9161
2021-06-11,343.97,346.38,342.23,346.05,36312.6575
2021-06-11,346.05,349.49,345.21,348.48,37342.0226
2021-06-11,348.49,349.29,346.61,347.21,15881.6657
2021-06-11,347.21,348.38,346.4,347.01,12256.2394
2021-06-11,347.01,347.01,344.11,344.98,20703.1447
2021-06-11,344.98,345.65,340.84,342.59,27355.6182
2021-06-11,342.59,345.83,341.4,345.59,22226.9958
2021-06-11,345.6,347.85,344.44,345.75,19427.5232
2021-06-11,345.76,346.49,342.22,343.18,27380.0805
2021-06-11,343.14,343.27,340.39,341.1,21349.7845
2021-06-11,341.16,343.48,340.0,341.77,25536.696
2021-06-11,341.78,344.05,340.71,342.11,17119.4524
2021-06-11,342.1,344.05,340.0,343.78,25141.7846
2021-06-11,343.77,343.87,337.12,338.33,34635.3443
2021-06-11,338.29,338.34,333.33,335.09,48214.2378
2021-06-11,335.12,337.01,332.8,333.64,29506.2817
2021-06-11,333.64,336.3,331.99,332.65,30120.8109
2021-06-11,332.62,333.4,326.4,329.5,72201.1698
2021-06-11,329.51,333.4,327.81,332.77,41864.6264
2021-06-11,332.96,333.24,327.67,328.64,41988.3423
2021-06-11,328.64,332.8,327.94,332.04,39329.9356
2021-06-11,332.04,334.73,331.21,332.37,37215.8736
2021-06-11,332.35,332.35,328.77,329.98,25335.8619
2021-06-11,329.98,333.22,327.9,332.26,27784.446
2021-06-11,332.25,335.05,330.65,333.54,41612.7832
2021-06-11,333.54,333.58,330.72,331.82,19004.4905
2021-06-11,331.87,332.34,328.19,328.83,29560.658
2021-06-11,328.97,331.0,325.3,325.74,53726.5272
2021-06-12,325.64,329.11,325.47,328.93,33215.6939
2021-06-12,328.92,331.47,327.65,330.57,24362.485
2021-06-12,330.58,332.47,328.83,329.82,20263.0445
2021-06-12,329.77,330.35,327.04,329.47,20395.9928
2021-06-12,329.46,331.74,328.45,331.51,20221.0616
2021-06-12,331.54,332.42,329.82,331.6,18241.9077
2021-06-12,331.59,331.59,329.23,330.25,14019.3294
2021-06-12,330.26,333.47,330.21,333.45,18817.2764
2021-06-12,333.46,337.0,333.44,335.05,38036.0293
2021-06-12,335.04,335.68,334.03,334.49,18582.323
2021-06-12,334.44,337.03,334.44,336.41,20324.6103
2021-06-12,336.39,336.44,334.0,334.71,21288.7233
2021-06-12,334.69,335.92,332.81,335.67,24674.8172
2021-06-12,335.7,335.73,333.74,333.93,14557.4412
2021-06-12,333.93,334.4,332.35,332.95,16671.661
2021-06-12,332.96,332.97,330.51,331.61,17024.7683
2021-06-12,331.62,334.14,330.74,333.47,21401.6639
2021-06-12,333.47,335.06,332.7,333.25,16532.3179
2021-06-12,333.21,333.45,331.03,332.06,16310.1362
2021-06-12,332.05,333.33,331.11,333.17,17806.0919
2021-06-12,333.14,334.26,329.0,329.6,23120.0033
2021-06-12,329.61,332.35,327.67,331.85,39185.7615
2021-06-12,331.92,339.73,331.88,338.22,60793.0133
2021-06-12,338.22,339.93,337.75,338.31,25398.1098
2021-06-12,338.3,338.75,336.35,336.77,16681.1128
2021-06-12,336.96,337.27,335.28,335.32,16721.6519
2021-06-12,335.4,337.21,335.32,336.49,11451.6394
2021-06-12,336.47,338.62,336.47,338.05,12130.1426
2021-06-12,338.12,341.95,336.87,341.0,18735.3339
2021-06-12,341.0,343.99,340.25,343.05,24093.8379
2021-06-12,343.04,347.43,343.0,345.72,54599.0332
2021-06-12,345.72,346.25,343.56,344.32,28388.0201
2021-06-12,344.35,345.28,342.29,343.01,24875.2986
2021-06-12,342.97,343.8,341.87,342.26,18351.2619
2021-06-12,342.23,344.5,342.23,344.24,16516.6899
2021-06-12,344.25,346.0,344.18,344.72,16860.5857
2021-06-12,344.7,345.29,341.62,342.59,24177.5094
2021-06-12,342.59,343.67,339.61,341.37,21516.4097
2021-06-12,341.35,342.35,340.42,340.72,12492.9686
2021-06-12,340.72,342.47,340.72,341.24,9925.8073
2021-06-12,341.24,343.63,340.18,340.43,22684.5026
2021-06-12,340.44,340.65,337.87,339.62,25855.8985
2021-06-12,339.63,341.5,339.63,339.77,12951.9634
2021-06-12,339.79,341.4,338.77,341.01,27143.6558
2021-06-12,341.02,343.44,339.72,340.76,20335.6352
2021-06-12,340.76,341.88,339.46,340.73,15798.2194
2021-06-12,340.7,341.93,340.4,340.55,14080.0349
2021-06-12,340.54,342.58,340.5,342.12,16941.1409
2021-06-12,342.12,343.41,341.51,343.1,13704.8953
2021-06-12,343.09,343.79,341.83,343.27,15351.8728
2021-06-12,343.27,346.85,343.06,346.59,30061.7485
2021-06-12,346.6,346.81,344.86,345.24,13551.7554
2021-06-12,345.24,347.93,345.0,347.23,17777.3025
2021-06-12,347.23,347.69,345.73,346.13,10379.9929
2021-06-12,346.12,347.84,345.56,347.76,12807.8757
2021-06-12,347.76,348.5,346.87,346.92,16650.8973
2021-06-12,346.92,348.88,346.89,347.88,13523.3464
2021-06-12,347.89,348.35,346.6,347.0,10071.253
2021-06-12,346.99,347.67,345.47,346.2,15208.5379
2021-06-12,346.2,346.93,345.02,345.8,8956.0022
2021-06-12,345.81,348.15,345.81,346.94,12541.3426
2021-06-12,346.98,348.0,346.47,346.65,9587.1306
2021-06-12,346.67,348.4,346.0,346.47,12390.1955
2021-06-12,346.39,347.09,345.38,345.68,10290.4219
2021-06-12,345.62,347.39,345.07,347.12,8403.8263
2021-06-12,347.2,348.0,346.01,346.56,6827.2535
2021-06-12,346.56,347.05,343.27,344.42,10486.3372
2021-06-12,344.42,346.24,343.62,345.8,7965.5297
2021-06-12,345.81,347.74,345.38,345.81,10929.0715
2021-06-12,345.81,345.94,342.84,344.53,13979.4726
2021-06-12,344.54,345.38,343.43,344.56,10240.2746
2021-06-12,344.54,345.39,343.5,344.9,9445.2563
2021-06-12,344.83,347.16,344.72,346.77,11506.1509
2021-06-12,346.77,347.15,345.2,345.85,8192.7845
2021-06-12,345.85,345.85,344.38,345.74,9422.1196
2021-06-12,345.74,345.74,342.36,343.7,11402.5505
2021-06-12,343.68,344.97,341.03,342.02,14121.2255
2021-06-12,342.08,342.89,340.68,341.61,10555.9757
2021-06-12,341.62,343.15,340.96,342.65,10527.3799
2021-06-12,342.63,345.86,342.49,345.09,15148.7942
2021-06-12,345.08,346.99,344.99,345.75,15960.6875
2021-06-12,345.74,346.7,345.06,346.69,9871.0701
2021-06-12,346.7,347.49,346.15,346.6,11902.8558
2021-06-12,346.58,348.0,346.42,347.56,8005.5514
2021-06-12,347.57,348.63,346.8,346.93,13552.3768
2021-06-12,346.96,347.14,345.38,345.91,10601.4504
2021-06-12,345.91,346.07,345.05,345.25,12372.9566
2021-06-12,345.25,345.49,343.22,343.87,8826.8169
2021-06-12,343.87,343.94,341.0,342.02,17061.4464
2021-06-12,342.03,342.03,338.22,339.15,30892.9875
2021-06-12,339.16,340.18,337.53,338.81,15428.0412
2021-06-12,338.82,340.13,338.11,338.47,13880.4995
2021-06-12,338.47,339.42,337.02,338.88,21367.5152
2021-06-12,338.88,339.81,338.2,339.35,12392.1229
2021-06-12,339.35,339.54,337.12,338.23,11570.4298
2021-06-12,338.23,340.71,337.64,339.97,17785.7081
2021-06-13,339.97,339.97,337.65,338.51,13327.6101
2021-06-13,338.5,339.68,337.2,339.4,12414.4872
2021-06-13,339.41,339.85,338.55,338.94,6873.7076
2021-06-13,338.99,339.16,337.56,337.91,9551.49
2021-06-13,337.92,337.92,335.51,337.39,21085.7624
2021-06-13,337.38,337.38,335.73,336.57,15188.6989
2021-06-13,336.57,337.98,336.4,337.82,9501.1851
2021-06-13,337.81,339.15,337.07,338.97,18732.4978
2021-06-13,338.97,338.99,336.86,337.25,20616.5049
2021-06-13,337.17,338.38,336.44,337.28,16366.8923
2021-06-13,337.28,337.67,336.52,336.6,9421.3816
2021-06-13,336.61,336.89,335.66,335.68,11967.0099
2021-06-13,335.69,337.38,335.0,336.26,11921.9918
2021-06-13,336.28,336.98,334.55,336.98,11400.0903
2021-06-13,336.98,340.0,336.29,338.53,25598.6718
2021-06-13,338.52,338.61,337.04,338.06,10752.3052
2021-06-13,338.06,338.06,336.5,336.5,15268.9621
2021-06-13,336.52,337.27,335.74,335.99,14583.0324
2021-06-13,335.99,337.8,335.79,337.42,11871.6497
2021-06-13,337.4,338.12,336.49,337.43,14180.5719
2021-06-13,337.43,337.95,337.0,337.36,9340.8197
2021-06-13,337.37,338.68,336.57,338.29,11184.8043
2021-06-13,338.29,338.84,337.51,338.84,12473.7847
2021-06-13,338.83,339.73,338.31,339.42,20358.8387
2021-06-13,339.42,339.63,338.0,338.5,17654.496
2021-06-13,338.49,338.9,338.06,338.24,12414.1473
2021-06-13,338.24,338.24,336.0,336.18,23406.5554
2021-06-13,336.18,336.78,335.63,336.75,13149.6138
2021-06-13,336.74,338.69,336.08,337.1,23584.2933
2021-06-13,337.1,337.89,335.94,336.04,12735.2749
2021-06-13,336.03,337.61,335.8,336.2,11498.5716
2021-06-13,336.19,337.22,335.3,335.5,11181.5439
2021-06-13,335.49,335.49,332.47,333.49,25713.7316
2021-06-13,333.49,334.49,332.48,334.25,15133.2178
2021-06-13,334.26,335.0,332.77,334.89,11491.1653
2021-06-13,334.89,335.15,333.25,333.73,10531.6823
2021-06-13,333.76,334.37,332.89,333.13,10669.7523
2021-06-13,333.11,333.15,330.8,331.48,26068.1577
2021-06-13,331.48,332.86,331.02,332.0,12559.5526
2021-06-13,332.0,332.88,330.48,330.64,10573.3625
2021-06-13,330.71,333.49,330.53,332.86,13328.2256
2021-06-13,332.83,332.87,331.0,331.2,10872.1737
2021-06-13,331.2,332.35,330.61,332.0,14806.8711
2021-06-13,331.99,334.92,331.62,334.5,13835.4863
2021-06-13,334.52,336.85,333.31,336.52,20827.5921
2021-06-13,336.57,340.87,335.68,339.67,54972.7937
2021-06-13,339.7,340.85,339.11,340.52,27985.0719
2021-06-13,340.52,341.77,339.81,341.48,23565.5367
2021-06-13,341.47,343.08,340.0,342.75,30903.9345
2021-06-13,342.76,344.24,341.8,343.87,30212.3915
2021-06-13,343.88,346.49,343.87,345.67,37516.3958
2021-06-13,345.68,347.41,344.5,347.0,37123.12
2021-06-13,347.0,348.55,346.94,348.44,25174.9461
2021-06-13,348.35,352.62,348.27,352.29,54122.734
2021-06-13,352.3,353.02,349.26,350.28,37809.6494
2021-06-13,350.28,353.3,348.93,352.16,30288.2187
2021-06-13,352.15,354.57,351.32,352.02,38810.6669
2021-06-13,352.03,352.47,350.24,351.29,22291.2225
2021-06-13,351.25,353.64,351.24,353.1,18939.3928
2021-06-13,353.1,354.12,352.17,353.43,21862.9996
2021-06-13,353.43,364.39,353.43,363.9,118684.9891
2021-06-13,363.97,364.89,360.16,361.16,46206.7776
2021-06-13,361.16,363.99,360.53,362.55,31989.7472
2021-06-13,362.54,368.0,362.52,366.75,47210.023
2021-06-13,366.8,367.66,362.25,365.7,42965.4261
2021-06-13,365.69,366.88,363.76,366.07,23474.6873
2021-06-13,366.07,369.0,366.02,367.27,35311.4628
2021-06-13,367.27,367.51,364.29,365.97,24902.7359
2021-06-13,365.97,367.42,363.11,363.62,27815.6966
2021-06-13,363.6,366.17,363.06,363.3,28031.1941
2021-06-13,363.25,366.2,363.19,365.58,21062.4353
2021-06-13,365.58,366.0,364.4,365.1,11514.0596
2021-06-13,365.09,365.47,362.3,363.78,21780.9671
2021-06-13,363.78,365.68,363.75,365.11,15613.6773
2021-06-13,365.11,366.15,364.04,364.16,13267.9574
2021-06-13,364.16,367.63,363.57,365.8,18816.3462
2021-06-13,365.81,368.78,362.14,363.33,41020.2226
2021-06-13,363.33,366.51,362.21,365.92,20848.3931
2021-06-13,365.91,366.79,363.66,364.69,11344.8042
2021-06-13,364.69,365.36,363.28,364.0,10607.1768
2021-06-13,364.02,364.42,360.1,361.31,23906.743
2021-06-13,361.31,364.48,361.31,364.34,19201.5992
2021-06-13,364.31,368.48,363.8,365.06,55943.7451
2021-06-13,365.06,366.16,363.49,365.53,17524.8687
2021-06-13,365.6,366.46,363.99,365.82,16928.4104
2021-06-13,365.81,365.85,363.6,364.62,15348.0199
2021-06-13,364.62,364.97,363.33,364.04,12834.4654
2021-06-13,364.04,364.75,363.1,363.81,8845.0358
2021-06-13,363.8,364.35,362.15,362.33,17170.0744
2021-06-13,362.3,363.02,358.28,358.65,27094.6473
2021-06-13,358.65,360.0,356.71,356.72,26548.0833
2021-06-13,356.71,360.0,356.66,359.19,23979.6058
2021-06-13,359.24,359.56,357.5,357.73,10205.8824
2021-06-13,357.7,360.69,357.66,360.34,22579.9106
2021-06-13,360.34,362.0,359.4,361.64,13076.5112
2021-06-13,361.65,361.97,361.0,361.84,10472.9115
2021-06-14,361.92,362.2,359.34,361.27,24985.1519
2021-06-14,361.26,361.45,359.79,361.12,15157.7055
2021-06-14,361.12,363.32,361.11,363.2,18556.0764
2021-06-14,363.24,365.0,362.67,362.99,28751.5999
2021-06-14,362.99,363.22,361.23,361.46,17602.3795
2021-06-14,361.45,363.21,361.22,361.77,12389.8512
2021-06-14,361.75,362.12,360.76,361.37,13122.7912
2021-06-14,361.36,364.34,361.01,363.25,15913.2759
2021-06-14,363.25,363.39,361.63,362.61,16126.5178
2021-06-14,362.63,362.85,361.51,362.37,12463.7589
2021-06-14,362.38,362.79,361.12,361.53,13658.6586
2021-06-14,361.52,361.53,360.0,360.92,12695.9503
2021-06-14,360.91,361.4,358.02,358.52,24085.6982
2021-06-14,358.51,359.38,357.3,357.98,17382.1471
2021-06-14,357.97,358.78,357.5,357.81,12250.0802
2021-06-14,357.81,358.81,356.2,357.47,19843.8781
2021-06-14,357.46,359.02,357.1,358.08,17714.8484
2021-06-14,358.08,360.88,357.58,358.94,27507.2302
2021-06-14,358.96,359.18,357.4,358.51,10695.4108
2021-06-14,358.51,359.2,356.86,357.1,12118.5684
2021-06-14,357.1,358.19,356.09,358.03,13649.6505
2021-06-14,358.02,359.11,357.6,358.93,9828.6062
2021-06-14,358.93,359.0,357.65,358.75,9084.6602
2021-06-14,358.74,359.87,358.5,358.84,13077.5173
2021-06-14,358.82,359.98,358.35,358.59,9853.1863
2021-06-14,358.59,358.63,357.08,357.48,12664.1094
2021-06-14,357.47,358.16,357.0,357.58,10500.187
2021-06-14,357.61,358.48,357.29,357.42,7360.2979
2021-06-14,357.43,357.43,355.34,356.23,18081.2392
2021-06-14,356.24,357.19,355.07,356.74,17606.9096
2021-06-14,356.75,358.98,356.24,358.44,17703.7703
2021-06-14,358.42,359.43,357.3,358.32,16833.5568
2021-06-14,358.38,365.95,357.51,365.85,73427.9606
2021-06-14,365.85,369.8,364.36,369.56,77751.8915
2021-06-14,369.63,373.05,367.4,372.86,78816.9625
2021-06-14,372.86,372.97,369.2,370.69,43635.9993
2021-06-14,370.69,372.2,368.22,371.9,38937.9168
2021-06-14,371.9,376.51,371.8,376.16,62907.2708
2021-06-14,376.17,377.33,374.5,375.12,37591.3934
2021-06-14,375.12,375.58,371.93,372.54,29130.7367
2021-06-14,372.56,373.48,370.0,371.18,36230.6163
2021-06-14,371.18,373.3,371.0,371.99,24167.8777
2021-06-14,371.99,373.64,371.74,372.46,14764.3552
2021-06-14,372.42,375.28,372.16,375.21,24783.4132
2021-06-14,375.22,376.0,371.6,374.24,49435.094
2021-06-14,374.17,375.0,371.5,372.85,35463.9637
2021-06-14,372.88,373.78,366.24,366.42,41340.7907
2021-06-14,366.42,370.5,366.28,370.16,32256.9751
2021-06-14,370.16,370.99,368.43,369.55,20572.4531
2021-06-14,369.54,370.16,367.86,369.08,16453.9927
2021-06-14,369.08,371.0,369.07,370.4,12419.9931
2021-06-14,370.39,370.39,368.89,369.88,12186.5982
2021-06-14,369.82,370.38,368.72,369.25,10775.6012
2021-06-14,369.32,369.61,367.74,367.92,10300.445
2021-06-14,367.79,368.53,366.35,366.75,17416.4504
2021-06-14,366.74,367.42,363.37,364.51,33017.4732
2021-06-14,364.51,365.83,362.52,363.52,21252.1577
2021-06-14,363.5,365.49,362.52,364.38,18527.9255
2021-06-14,364.38,366.5,364.19,365.64,12135.7322
2021-06-14,365.64,366.49,364.04,365.64,12327.1793
2021-06-14,365.66,367.18,364.47,366.87,10062.3463
2021-06-14,366.87,366.95,364.21,365.21,12880.9918
2021-06-14,365.23,365.28,363.65,365.14,11160.1013
2021-06-14,365.19,366.65,364.69,365.52,9674.7734
2021-06-14,365.52,368.99,365.52,368.14,19395.5302
2021-06-14,368.14,368.63,366.11,367.3,14576.1092
2021-06-14,367.38,367.93,365.79,367.25,8926.7108
2021-06-14,367.31,368.53,367.14,368.52,10049.7311
2021-06-14,368.51,368.72,367.58,368.24,9502.0958
2021-06-14,368.24,368.56,366.5,366.98,8645.2024
2021-06-14,366.97,368.49,366.55,367.16,10783.9215
2021-06-14,367.16,368.12,366.72,367.15,6465.7958
2021-06-14,367.16,369.0,366.81,368.59,8562.8746
2021-06-14,368.56,369.68,368.53,369.5,12424.6285
2021-06-14,369.51,370.0,368.78,369.88,9381.4356
2021-06-14,369.88,370.85,369.31,370.19,13345.3911
2021-06-14,370.2,373.6,368.84,371.14,22364.9449
2021-06-14,371.17,374.4,371.17,374.04,21922.6031
2021-06-14,374.05,374.38,372.79,373.02,12991.3128
2021-06-14,373.07,373.14,370.95,371.31,12347.1301
2021-06-14,371.32,373.45,369.94,370.08,12968.2859
2021-06-14,370.17,371.0,369.74,370.77,9937.1074
2021-06-14,370.77,371.17,368.67,369.2,13115.1866
2021-06-14,369.19,369.6,366.69,367.24,13391.4322
2021-06-14,367.21,369.5,366.94,369.14,10206.3186
2021-06-14,369.2,370.68,368.46,370.59,12089.6033
2021-06-14,370.59,370.86,369.0,369.62,11589.4172
2021-06-14,369.62,370.5,369.24,370.18,6605.6157
2021-06-14,370.18,372.5,370.18,371.04,13053.5747
2021-06-14,371.03,372.98,371.0,372.28,8303.4951
2021-06-14,372.27,374.0,372.27,372.38,16398.3217
2021-06-14,372.38,374.0,371.08,372.51,16748.3143
2021-06-14,372.51,375.01,372.5,374.6,29444.6237
2021-06-14,374.6,375.06,372.91,373.92,16307.8295
2021-06-14,373.92,377.0,373.92,376.88,24200.9244
2021-06-14,376.88,378.5,375.69,378.05,30696.9576
2021-06-15,378.05,378.22,374.73,375.25,19820.3349
2021-06-15,375.17,375.44,373.14,374.26,17512.9899
2021-06-15,374.26,375.49,373.68,374.54,13606.315
2021-06-15,374.53,376.35,373.59,375.89,12710.8187
2021-06-15,375.92,377.7,374.74,377.65,15637.7536
2021-06-15,377.62,379.58,377.34,378.34,34035.395
2021-06-15,378.35,378.46,375.54,376.15,22703.6987
2021-06-15,376.15,376.67,375.0,375.47,14344.0524
2021-06-15,375.45,376.4,373.54,374.74,13820.0197
2021-06-15,374.74,375.54,373.41,375.37,11677.1294
2021-06-15,375.28,376.72,374.21,375.01,13606.3241
2021-06-15,375.01,376.5,375.0,376.21,8455.473
2021-06-15,376.21,377.37,375.14,376.89,14586.5494
2021-06-15,376.92,379.1,376.75,378.15,24337.2562
2021-06-15,378.14,378.15,373.5,373.5,25091.7062
2021-06-15,373.53,374.73,369.74,371.84,48200.0352
2021-06-15,371.83,372.41,368.44,369.94,30657.9857
2021-06-15,369.94,373.9,369.83,373.17,27138.4416
2021-06-15,373.17,373.69,371.0,371.74,18890.7537
2021-06-15,371.74,372.32,370.0,372.04,18848.8393
2021-06-15,372.06,373.0,370.88,371.76,10738.4974
2021-06-15,371.76,372.0,369.32,371.84,14298.038
2021-06-15,371.83,372.43,370.6,371.78,10651.2982
2021-06-15,371.77,372.35,369.3,369.63,11596.4378
2021-06-15,369.63,371.09,368.91,370.49,12556.0091
2021-06-15,370.48,371.37,369.28,369.41,11387.3145
2021-06-15,369.4,369.85,366.81,368.73,21420.4288
2021-06-15,368.72,369.71,367.0,369.33,16415.5953
2021-06-15,369.31,371.5,368.18,371.47,25987.8593
2021-06-15,371.41,371.5,369.71,370.05,12054.3629
2021-06-15,370.04,370.05,367.74,367.82,13484.2253
2021-06-15,367.81,371.65,367.56,371.52,28938.5121
2021-06-15,371.53,371.68,368.88,369.09,13793.3239
2021-06-15,369.09,370.76,369.01,370.12,11061.8017
2021-06-15,370.12,370.39,369.11,369.65,8267.6496
2021-06-15,369.65,370.2,368.62,369.74,10081.7436
2021-06-15,369.73,370.49,367.58,368.26,20849.4842
2021-06-15,368.25,368.61,364.61,365.49,29387.4603
2021-06-15,365.48,366.71,364.0,366.25,23854.1718
2021-06-15,366.23,367.98,365.82,366.66,12727.2883
2021-06-15,366.66,366.94,364.0,365.49,21684.9539
2021-06-15,365.51,366.6,364.7,366.43,10335.2998
2021-06-15,366.43,367.4,365.21,365.63,14323.6357
2021-06-15,365.63,366.8,364.7,366.23,10252.173
2021-06-15,366.29,368.45,365.61,368.09,16960.0427
2021-06-15,368.09,368.2,367.2,367.31,11792.6724
2021-06-15,367.34,369.0,366.7,368.39,13935.9475
2021-06-15,368.39,369.66,367.77,369.33,13423.3794
2021-06-15,369.33,370.13,368.09,369.48,19253.6
2021-06-15,369.54,369.76,367.76,368.07,10197.3938
2021-06-15,368.08,369.16,367.99,368.77,8948.0319
2021-06-15,368.77,372.0,368.66,371.54,23079.9914
2021-06-15,371.55,374.5,371.52,374.03,41242.2529
2021-06-15,374.03,374.04,372.59,373.28,18332.0637
2021-06-15,373.28,373.44,371.15,371.7,19904.4436
