,Open_time,Open,High,Low,Close,Volume,Close_time
124,1625427000000,312.37,313.32,312.03,312.69,7762.9887,1625427899999
125,1625427900000,312.66,312.94,311.44,312.46,12998.8415,1625428799999
126,1625428800000,312.47,312.86,311.4,311.66,7524.7208,1625429699999
127,1625429700000,311.61,312.5,311.06,312.48,7781.5091,1625430599999
128,1625430600000,312.46,312.9,311.9,312.65,5831.9728,1625431499999
129,1625431500000,312.64,312.81,312.0,312.4,3785.7469,1625432399999
130,1625432400000,312.36,312.8,311.9,312.35,4418.7003,1625433299999
131,1625433300000,312.36,314.13,312.33,313.95,12992.5514,1625434199999
132,1625434200000,313.96,314.0,313.25,314.0,18601.3096,1625435099999
133,1625435100000,314.0,314.91,313.7,314.43,30334.7687,1625435999999
134,1625436000000,314.41,314.7,312.34,312.81,15426.5544,1625436899999
135,1625436900000,312.8,312.87,311.41,311.8,10677.7177,1625437799999
136,1625437800000,311.8,311.81,310.35,311.08,11363.1281,1625438699999
137,1625438700000,311.08,311.14,306.5,307.46,35302.5664,1625439599999
138,1625439600000,307.46,308.4,305.71,308.29,15686.9937,1625440499999
139,1625440500000,308.28,309.93,307.82,308.47,12706.4215,1625441399999
140,1625441400000,308.44,309.28,307.18,308.08,9484.9291,1625442299999
141,1625442300000,308.07,309.51,307.46,307.62,9716.9888,1625443199999
142,1625443200000,307.63,307.68,304.0,305.65,36661.2372,1625444099999
143,1625444100000,305.61,306.58,304.78,305.88,12767.7795,1625444999999
144,1625445000000,305.87,306.59,305.08,305.39,10874.0081,1625445899999
145,1625445900000,305.33,305.52,303.0,303.41,19409.1686,1625446799999
146,1625446800000,303.41,305.1,302.72,305.04,11018.5941,1625447699999
147,1625447700000,305.0,305.2,300.83,300.94,26625.0353,1625448599999
148,1625448600000,300.93,302.44,298.96,300.16,28197.9069,1625449499999
149,1625449500000,300.14,302.38,300.09,300.83,11670.8806,1625450399999
150,1625450400000,300.84,302.4,300.15,301.1,10276.5669,1625451299999
151,1625451300000,301.11,301.84,299.49,300.4,23081.1395,1625452199999
152,1625452200000,300.41,301.0,299.82,300.14,11273.1727,1625453099999
153,1625453100000,300.18,300.18,297.43,299.46,17747.3833,1625453999999
154,1625454000000,299.47,300.5,297.56,300.47,13438.1217,1625454899999
155,1625454900000,300.47,301.39,299.31,299.92,12228.9327,1625455799999
156,1625455800000,299.93,300.0,298.13,299.94,10978.3183,1625456699999
157,1625456700000,299.94,300.64,297.88,299.95,10755.6117,1625457599999
158,1625457600000,299.92,300.59,297.0,298.15,17042.8329,1625458499999
159,1625458500000,298.15,299.86,297.0,299.72,13473.1162,1625459399999
160,1625459400000,299.71,301.59,299.52,301.3,17102.9127,1625460299999
161,1625460300000,301.3,301.47,298.2,298.56,17929.3108,1625461199999
162,1625461200000,298.62,300.23,298.04,298.51,10586.9035,1625462099999
163,1625462100000,298.51,299.29,297.5,297.89,12336.7867,1625462999999
164,1625463000000,297.9,299.43,297.56,299.28,5175.0885,1625463899999
165,1625463900000,299.29,300.4,298.28,300.31,10726.0168,1625464799999
166,1625464800000,300.31,300.41,298.51,299.85,13260.1539,1625465699999
167,1625465700000,299.9,301.38,299.41,299.72,13671.5078,1625466599999
168,1625466600000,299.72,300.25,299.42,300.2,8558.7212,1625467499999
169,1625467500000,300.16,300.58,299.25,300.5,6631.3897,1625468399999
170,1625468400000,300.5,300.55,299.02,299.2,9329.5962,1625469299999
171,1625469300000,299.21,299.69,298.21,298.81,16244.201,1625470199999
172,1625470200000,298.82,300.21,298.75,299.47,5873.4114,1625471099999
173,1625471100000,299.47,300.41,299.01,300.19,4566.8673,1625471999999
174,1625472000000,300.2,300.95,299.56,300.18,11019.2426,1625472899999
175,1625472900000,300.17,300.24,299.2,299.49,8549.3872,1625473799999
176,1625473800000,299.5,300.49,299.1,300.27,6978.5496,1625474699999
177,1625474700000,300.28,300.89,299.92,300.88,8044.3992,1625475599999
178,1625475600000,300.89,302.88,300.6,302.62,20440.0676,1625476499999
179,1625476500000,302.65,303.16,302.0,303.15,14061.3845,1625477399999
180,1625477400000,303.14,303.48,302.15,302.27,14427.0409,1625478299999
181,1625478300000,302.27,302.5,300.9,302.08,12186.3917,1625479199999
182,1625479200000,302.07,303.7,301.9,303.33,12329.5434,1625480099999
183,1625480100000,303.33,304.76,303.2,304.5,15061.9356,1625480999999
184,1625481000000,304.49,305.78,303.9,305.59,15535.1473,1625481899999
185,1625481900000,305.61,306.07,305.04,305.48,17165.8069,1625482799999
186,1625482800000,305.49,305.99,304.0,304.04,13993.1427,1625483699999
187,1625483700000,304.04,304.06,297.95,299.87,49232.5528,1625484599999
188,1625484600000,299.86,299.88,295.1,296.78,44516.8576,1625485499999
189,1625485500000,296.8,297.49,291.0,293.36,57997.1515,1625486399999
190,1625486400000,293.4,296.46,292.24,294.17,48693.8921,1625487299999
191,1625487300000,294.24,295.89,292.91,294.53,25394.0369,1625488199999
192,1625488200000,294.54,295.77,293.92,294.84,14123.7804,1625489099999
193,1625489100000,294.79,295.0,294.01,294.42,10403.5467,1625489999999
194,1625490000000,294.42,296.68,294.11,296.21,15336.5752,1625490899999
195,1625490900000,296.19,296.78,295.24,296.41,13164.1761,1625491799999
196,1625491800000,296.4,297.0,295.7,296.96,10238.1123,1625492699999
197,1625492700000,296.96,297.59,296.03,296.37,14307.0636,1625493599999
198,1625493600000,296.38,297.31,295.68,296.94,8399.4812,1625494499999
199,1625494500000,296.94,297.82,296.07,296.33,10063.2014,1625495399999
200,1625495400000,296.29,297.75,295.55,297.14,9990.0762,1625496299999
201,1625496300000,297.14,298.48,297.14,298.01,6402.1502,1625497199999
202,1625497200000,298.01,298.53,296.77,297.64,10929.9684,1625498099999
203,1625498100000,297.63,297.83,296.25,296.39,6333.1037,1625498999999
204,1625499000000,296.33,297.17,295.01,296.97,15696.0115,1625499899999
205,1625499900000,296.98,297.97,296.03,296.11,7992.38,1625500799999
206,1625500800000,296.11,297.86,295.8,297.6,10737.7623,1625501699999
207,1625501700000,297.6,298.24,296.9,297.24,8853.732,1625502599999
208,1625502600000,297.23,297.72,297.07,297.4,4596.7165,1625503499999
209,1625503500000,297.42,298.22,296.95,297.53,5708.3473,1625504399999
210,1625504400000,297.53,298.23,297.07,297.99,8818.9033,1625505299999
211,1625505300000,297.99,298.11,296.81,296.86,7625.8057,1625506199999
212,1625506200000,296.84,296.99,293.0,293.52,23504.9013,1625507099999
213,1625507100000,293.49,298.34,293.26,298.34,20543.7619,1625507999999
214,1625508000000,298.32,300.88,298.2,299.91,34875.0745,1625508899999
215,1625508900000,299.91,303.33,299.75,302.58,24220.3063,1625509799999
216,1625509800000,302.58,302.84,301.23,302.06,12045.1262,1625510699999
217,1625510700000,302.07,302.11,300.9,301.5,9260.2061,1625511599999
218,1625511600000,301.5,303.19,301.49,302.88,10658.791,1625512499999
219,1625512500000,302.88,303.72,302.05,302.27,10330.0019,1625513399999
220,1625513400000,302.27,303.46,302.27,303.16,6411.5224,1625514299999
221,1625514300000,303.16,303.3,302.08,302.77,5512.0409,1625515199999
222,1625515200000,302.75,304.29,302.75,303.61,14346.0456,1625516099999
223,1625516100000,303.59,304.25,301.37,302.13,18900.9185,1625516999999
224,1625517000000,302.13,302.97,300.25,301.48,13918.1409,1625517899999
225,1625517900000,301.47,302.63,300.68,302.47,11930.703,1625518799999
226,1625518800000,302.47,306.94,302.41,306.34,40229.6703,1625519699999
227,1625519700000,306.3,307.12,304.94,306.21,14831.9036,1625520599999
228,1625520600000,306.24,306.73,304.99,305.14,12131.1554,1625521499999
229,1625521500000,305.17,306.8,304.88,306.23,11568.075,1625522399999
230,1625522400000,306.25,306.9,305.15,305.55,8096.6322,1625523299999
231,1625523300000,305.48,305.66,304.53,305.41,8103.2766,1625524199999
232,1625524200000,305.4,306.04,303.9,304.5,8130.1932,1625525099999
233,1625525100000,304.5,305.0,303.74,304.03,7513.5058,1625525999999
234,1625526000000,304.03,305.4,304.03,305.0,7166.8327,1625526899999
235,1625526900000,305.0,306.0,304.49,304.93,7315.1681,1625527799999
236,1625527800000,304.9,305.2,303.34,303.43,6199.7162,1625528699999
237,1625528700000,303.4,304.47,301.84,302.02,10614.4734,1625529599999
238,1625529600000,302.04,305.08,301.8,304.58,16742.9669,1625530499999
239,1625530500000,304.57,304.79,302.61,304.23,11616.0917,1625531399999
240,1625531400000,304.28,306.89,303.77,306.59,12072.8323,1625532299999
241,1625532300000,306.62,306.97,305.88,305.97,8431.5685,1625533199999
242,1625533200000,305.98,306.26,303.87,303.99,10704.3331,1625534099999
243,1625534100000,304.0,304.9,303.39,304.71,7462.5463,1625534999999
244,1625535000000,304.74,305.67,304.35,304.93,5213.3707,1625535899999
245,1625535900000,304.95,305.0,302.89,303.16,7736.2317,1625536799999
246,1625536800000,303.2,303.66,302.28,302.72,7448.8923,1625537699999
247,1625537700000,302.71,303.88,302.04,303.15,6418.583,1625538599999
248,1625538600000,303.15,304.08,303.08,303.48,11103.3442,1625539499999
249,1625539500000,303.48,305.15,303.4,305.12,11043.3756,1625540399999
250,1625540400000,305.08,305.23,304.13,304.87,7227.5376,1625541299999
251,1625541300000,304.87,305.87,304.13,305.75,8011.5381,1625542199999
252,1625542200000,305.8,305.9,304.86,305.11,7273.9091,1625543099999
253,1625543100000,305.09,305.5,304.53,305.33,7009.7983,1625543999999
254,1625544000000,305.32,310.47,305.19,310.34,46757.758,1625544899999
255,1625544900000,310.32,314.0,309.8,312.87,47983.1312,1625545799999
256,1625545800000,312.84,315.81,311.61,315.33,45504.4666,1625546699999
257,1625546700000,315.33,315.47,312.99,315.22,29296.8119,1625547599999
258,1625547600000,315.21,317.82,315.14,316.36,76785.5224,1625548499999
259,1625548500000,316.36,321.74,316.36,321.43,95256.4528,1625549399999
260,1625549400000,321.43,322.5,318.59,319.89,71126.3314,1625550299999
261,1625550300000,319.95,320.2,317.86,318.78,25204.7639,1625551199999
262,1625551200000,318.78,319.89,318.65,319.09,22833.2573,1625552099999
263,1625552100000,319.1,320.0,318.25,319.81,24867.5961,1625552999999
264,1625553000000,319.81,319.9,319.26,319.78,14081.9698,1625553899999
265,1625553900000,319.78,319.9,317.1,317.95,25937.0762,1625554799999
266,1625554800000,317.96,318.8,316.54,318.18,24955.2525,1625555699999
267,1625555700000,318.17,319.14,318.15,318.37,14089.6207,1625556599999
268,1625556600000,318.34,318.97,318.0,318.8,9624.9377,1625557499999
269,1625557500000,318.81,321.84,318.0,320.29,41822.9979,1625558399999
270,1625558400000,320.25,321.34,317.85,317.99,31118.6662,1625559299999
271,1625559300000,317.99,319.43,317.25,319.24,20213.7521,1625560199999
272,1625560200000,319.23,319.37,318.53,319.18,10273.466,1625561099999
273,1625561100000,319.2,320.9,319.06,320.19,17681.7305,1625561999999
274,1625562000000,320.19,320.4,312.13,313.66,66928.2965,1625562899999
275,1625562900000,313.63,314.47,306.06,308.65,133899.0881,1625563799999
276,1625563800000,308.65,310.66,307.38,309.24,31922.4016,1625564699999
277,1625564700000,309.16,311.89,309.0,311.02,26299.5216,1625565599999
278,1625565600000,311.07,311.39,306.93,308.46,34779.8686,1625566499999
279,1625566500000,308.46,309.97,307.78,308.09,33438.9819,1625567399999
280,1625567400000,308.02,309.7,307.3,308.52,17670.841,1625568299999
281,1625568300000,308.56,309.32,307.5,309.0,14315.9598,1625569199999
282,1625569200000,308.99,309.73,307.71,308.97,18094.0843,1625570099999
283,1625570100000,308.92,308.94,307.6,308.26,14468.537,1625570999999
284,1625571000000,308.25,311.0,307.51,311.0,18754.9624,1625571899999
285,1625571900000,311.0,313.6,310.8,311.65,31365.8151,1625572799999
286,1625572800000,311.64,314.25,309.03,313.19,37400.622,1625573699999
287,1625573700000,313.15,314.34,311.64,314.16,21806.2681,1625574599999
288,1625574600000,314.17,314.93,313.28,314.72,24756.4711,1625575499999
289,1625575500000,314.73,318.3,314.0,317.46,54953.2849,1625576399999
290,1625576400000,317.46,318.48,315.9,317.41,22470.618,1625577299999
291,1625577300000,317.42,317.61,316.38,317.1,15238.2425,1625578199999
292,1625578200000,317.12,317.25,314.51,315.55,22488.9924,1625579099999
293,1625579100000,315.55,317.5,314.64,317.41,25489.278,1625579999999
294,1625580000000,317.4,318.83,316.03,317.46,22150.1935,1625580899999
295,1625580900000,317.46,317.8,314.66,315.64,24115.768,1625581799999
296,1625581800000,315.63,317.53,315.59,316.76,10108.8894,1625582699999
297,1625582700000,316.73,318.0,316.51,316.89,12485.5033,1625583599999
298,1625583600000,316.89,316.89,313.5,314.46,26608.2573,1625584499999
299,1625584500000,314.46,316.22,314.09,315.96,15964.9642,1625585399999
300,1625585400000,315.96,316.87,314.86,315.57,13915.2578,1625586299999
301,1625586300000,315.56,316.86,314.6,315.94,8378.4314,1625587199999
302,1625587200000,315.94,318.0,315.58,316.67,15308.7595,1625588099999
303,1625588100000,316.67,317.11,314.6,315.66,13487.4672,1625588999999
304,1625589000000,315.67,315.71,314.05,314.2,12996.716,1625589899999
305,1625589900000,314.23,316.75,314.06,316.75,8515.1558,1625590799999
306,1625590800000,316.77,316.77,312.5,312.95,18473.2043,1625591699999
307,1625591700000,312.96,316.49,312.42,315.52,17540.2753,1625592599999
308,1625592600000,315.51,316.2,314.63,315.9,8693.5432,1625593499999
309,1625593500000,315.89,318.08,315.0,317.19,15332.6202,1625594399999
310,1625594400000,317.19,320.88,316.3,319.25,43323.5339,1625595299999
311,1625595300000,319.24,320.59,317.81,318.94,36906.9741,1625596199999
312,1625596200000,318.89,320.2,318.43,319.14,12185.6673,1625597099999
313,1625597100000,319.13,319.14,317.26,318.13,19466.1425,1625597999999
314,1625598000000,318.13,318.28,317.0,317.56,8541.7053,1625598899999
315,1625598900000,317.59,318.0,317.02,317.86,10530.3364,1625599799999
316,1625599800000,317.87,318.33,317.34,318.09,6320.529,1625600699999
317,1625600700000,318.08,319.8,317.72,319.4,17788.519,1625601599999
318,1625601600000,319.41,320.06,318.16,318.32,11503.5156,1625602499999
319,1625602500000,318.3,319.33,317.6,318.75,11143.0889,1625603399999
320,1625603400000,318.73,318.8,317.0,317.18,9687.2717,1625604299999
321,1625604300000,317.19,317.51,315.64,317.19,14665.1317,1625605199999
322,1625605200000,317.2,317.2,314.51,315.63,16124.1856,1625606099999
323,1625606100000,315.87,316.47,315.2,315.58,5184.4085,1625606999999
324,1625607000000,315.58,316.51,315.22,316.0,4436.2607,1625607899999
325,1625607900000,315.97,316.3,313.37,314.88,12258.0911,1625608799999
326,1625608800000,314.82,316.53,314.28,316.52,8121.0185,1625609699999
327,1625609700000,316.52,316.8,315.59,315.86,9196.8201,1625610599999
328,1625610600000,315.88,317.15,315.82,316.99,5594.2164,1625611499999
329,1625611500000,316.99,318.29,316.88,317.81,8136.0951,1625612399999
330,1625612400000,317.81,318.65,317.0,318.42,7096.3448,1625613299999
331,1625613300000,318.41,320.1,318.28,319.38,13057.0326,1625614199999
332,1625614200000,319.37,320.2,318.66,319.96,10795.4378,1625615099999
333,1625615100000,319.98,321.48,318.69,319.92,13300.411,1625615999999
334,1625616000000,319.91,325.0,318.73,324.4,44332.1051,1625616899999
335,1625616900000,324.39,325.0,321.1,321.26,24159.1409,1625617799999
336,1625617800000,321.26,321.29,318.23,320.04,23964.8487,1625618699999
337,1625618700000,320.04,322.62,320.0,322.54,9290.7676,1625619599999
338,1625619600000,322.53,326.89,322.26,325.69,36880.8176,1625620499999
339,1625620500000,325.69,326.59,324.7,325.99,15239.0245,1625621399999
340,1625621400000,325.98,326.34,322.23,324.73,22229.1473,1625622299999
341,1625622300000,324.77,324.77,323.25,324.52,10881.3826,1625623199999
342,1625623200000,324.53,324.91,322.04,322.33,15711.3354,1625624099999
343,1625624100000,322.34,322.95,320.96,322.04,16195.3775,1625624999999
344,1625625000000,322.08,323.5,321.88,323.47,11313.589,1625625899999
345,1625625900000,323.46,325.19,322.78,325.12,14281.08,1625626799999
346,1625626800000,325.12,326.5,323.83,326.4,15137.7874,1625627699999
347,1625627700000,326.4,327.6,325.57,327.41,18443.2019,1625628599999
348,1625628600000,327.42,329.55,326.92,328.01,34605.822,1625629499999
349,1625629500000,328.02,330.0,327.14,328.48,24991.4813,1625630399999
350,1625630400000,328.49,329.38,327.46,327.46,15538.9876,1625631299999
351,1625631300000,327.51,332.63,326.85,331.99,38556.0745,1625632199999
352,1625632200000,331.99,333.0,330.78,331.71,29564.197,1625633099999
353,1625633100000,331.71,332.24,329.67,331.98,32986.099,1625633999999
354,1625634000000,331.98,332.68,329.75,330.44,26572.6907,1625634899999
355,1625634900000,330.44,332.45,329.7,331.37,21273.0794,1625635799999
356,1625635800000,331.31,331.63,329.78,330.32,14317.5446,1625636699999
357,1625636700000,330.39,334.32,330.21,332.76,27582.3729,1625637599999
358,1625637600000,332.78,336.65,332.72,334.23,37952.5266,1625638499999
359,1625638500000,334.21,335.79,333.3,334.55,20854.8676,1625639399999
360,1625639400000,334.55,335.39,334.24,334.38,13227.7975,1625640299999
361,1625640300000,334.4,334.88,332.22,333.71,32790.4251,1625641199999
362,1625641200000,333.74,335.21,333.71,334.29,11282.2835,1625642099999
363,1625642100000,334.29,335.04,333.21,333.94,16648.0488,1625642999999
364,1625643000000,333.94,334.95,333.5,334.58,11967.588,1625643899999
365,1625643900000,334.59,335.32,329.07,331.7,37045.2916,1625644799999
366,1625644800000,331.71,335.4,331.0,334.55,22229.6551,1625645699999
367,1625645700000,334.57,335.0,332.76,333.68,13683.0965,1625646599999
368,1625646600000,333.59,333.6,331.99,332.2,15835.2126,1625647499999
369,1625647500000,332.2,333.35,332.16,332.67,8839.5631,1625648399999
370,1625648400000,332.71,334.07,330.42,330.56,23499.4011,1625649299999
371,1625649300000,330.56,331.8,329.55,331.27,16345.2683,1625650199999
372,1625650200000,331.28,332.82,331.17,332.62,16600.483,1625651099999
373,1625651100000,332.62,332.64,330.89,331.68,9122.1628,1625651999999
374,1625652000000,331.68,331.9,328.13,330.05,26093.5202,1625652899999
375,1625652900000,330.03,330.54,329.39,329.66,10112.5469,1625653799999
376,1625653800000,329.65,331.63,329.6,330.58,10166.7492,1625654699999
377,1625654700000,330.58,331.46,329.27,329.63,16138.2533,1625655599999
378,1625655600000,329.68,332.47,328.9,332.08,18260.7936,1625656499999
379,1625656500000,332.11,333.57,331.13,333.09,22615.8387,1625657399999
380,1625657400000,333.12,334.3,332.55,333.5,15558.9955,1625658299999
381,1625658300000,333.48,333.77,332.65,333.39,8504.0348,1625659199999
382,1625659200000,333.39,335.89,332.98,335.74,24016.4101,1625660099999
383,1625660100000,335.73,336.84,335.0,335.61,24847.6643,1625660999999
384,1625661000000,335.61,337.0,333.78,334.15,25496.9493,1625661899999
385,1625661900000,334.06,337.0,333.97,335.33,34043.5021,1625662799999
386,1625662800000,335.34,337.97,335.13,335.82,19685.3949,1625663699999
387,1625663700000,335.83,335.92,334.43,335.84,11088.8081,1625664599999
